product_url,category,product_name,stock_type,brand,price,discount,sale_price,description,size_and_fit,detaila_and_care,product_code,
https://www.net-a-porter.com/en-in/shop/product/burberry/clothing/casual-jackets/hooded-corduroy-trimmed-quilted-shell-jacket/1647597308786040,coats and jackets,Hooded corduroy-trimmed quilted shell jacket,,BURBERRY,"$2,209/ Approx. ₹184,517",0,"$2,209/ Approx. ₹184,517",Neutral,"Burberry's jacket is fully lined in the label's signature checks and subtly embroidered with the equestrian logo at the patch pocket - it's certainly recognizable. Made from quilted shell for a relaxed fit, it has an adjustable drawstring hood and corduroy trims along the collar.","Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit
Quilted, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size Small
View size guide","Beige shell and corduroy  
Snap and concealed zip fastenings through front  
100% polyamide",1647597308786040
https://www.net-a-porter.com/en-in/shop/product/alix-of-bohemia/clothing/casual-jackets/western-ricrac-trimmed-linen-jacket/1647597343410745,coats and jackets,Western ricrac-trimmed linen jacket,,ALIX OF BOHEMIA,"$2,066/ Approx. ₹172,549",0,"$2,066/ Approx. ₹172,549",Brown,"Alix of Bohemia's clothing is built to last - ""our garments get better with every wash,"" says the brand. Influenced by Western styles, this jacket is cut from airy linen and trimmed with wavy strips of ricrac. The elbows are embroidered with sun motifs and the lining is printed with a vintage-inspired floral pattern.","Size & Fit
Fits true to size, take your normal size
Designed for a relaxed fit
Dropped shoulder seam
Lightweight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing a size Small
View size guide","Light-brown linen, off-white ric-rac 
Slips on 
100% linen 
Dry clean 
Designer color: Clove",1647597343410745
https://www.net-a-porter.com/en-in/shop/product/etro/clothing/blazers/double-breasted-wool-and-cotton-blend-jacquard-blazer/1647597338477854,coats and jackets,Double-breasted wool and cotton-blend jacquard blazer,,ETRO,"$2,600/ Approx. ₹217,177",0,"$2,600/ Approx. ₹217,177",Blue,"Etro's collections are so rich in color, pattern and texture. This blazer is made from wool and cotton-blend that's beautifully jacquard-woven with ornate motifs and has a double-breasted profile. Classic details such as notch lapels and logo-engraved buttons make it so chic.","Size & Fit
Fits true to size, take your normal size
Designed for a boxy fit, cut to be worn loose
Internal shoulder pads
Mid-weight, non-stretchy fabric
Model is 175cm/ 5'9"" and is wearing an IT 40
Model measurements:
Bust: 78cm/ 31""
Waist: 62cm/ 24.5""
Hip: 92cm/ 36""
View size guide","Multicolored wool and cotton-blend jacquard  
Button fastenings through double-breasted front 
87% wool, 13% cotton; lining: 52% viscose, 48% acetate 
Dry clean",1647597338477854
https://www.net-a-porter.com/en-in/shop/product/versace/clothing/blazers/icons-wool-blend-blazer/1647597314748081,coats and jackets,Icons wool-blend blazer,,VERSACE,"$3,455/ Approx. ₹288,595",0,"$3,455/ Approx. ₹288,595",Black,"Versace's blazer fastens with a single button that's embossed with the house's iconic Medusa head and 'Greca' motif. Tailored from a black wool-blend, it has angular padded shoulders and a full satin lining. Resist rolling the cuffs to ensure the logo patch is on full display.","Size & Fit
Fits true to size, take your normal size
Designed for a slim fit
Internal shoulder pads
Mid-weight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing an IT 40
View size guide","Black wool-blend  
Button fastening at front 
98% wool, 2% elastane; lining: 58% cupro, 42% viscose 
Dry clean",1647597314748081
https://www.net-a-porter.com/en-in/shop/product/theory/clothing/blazers/etiennette-wool-blend-blazer/1647597338708534,coats and jackets,Etiennette wool-blend blazer,,THEORY,"$492/ Approx. ₹41,078",0,"$492/ Approx. ₹41,078",Gray,"A well-made blazer is a smart investment - it'll go with everything and always look sharp. Theory's 'Etiennette' version is cut from wool-blend in a slim, single-breasted silhouette and has notched lapels and padded shoulders. Layer it over a turtleneck sweater or slip dress.","Size & Fit
Fits true to size, however those who are between sizes should take the smaller size
Tailored for a slim fit
Short in the sleeves
Mid-weight, slightly stretchy fabric
Model is 177cm/ 5'10"" and is wearing a US 2
View size guide","Dark-gray wool-blend  
Button fastening at front 
96% wool, 4% elastane; lining: 100% cupro 
Dry clean 
Designer color: Charcoal Mélange",1647597338708534
https://www.net-a-porter.com/en-in/shop/product/marant-etoile/clothing/casual-jackets/julie-denim-jacket/1647597343550468,coats and jackets,Julie denim jacket,,MARANT ÉTOILE,"$713/ Approx. ₹59,557",0,"$713/ Approx. ₹59,557",Mid denim,"Marant Étoile's 'Julie' jacket is a modern take on classic workwear styles. Made from blue denim, it's designed with a streamlined concealed placket with snap-fastening tabs and has dropped shoulders that emphasize its relaxed, boxy fit.","Size & Fit
Fits true to size, take your normal size
Designed for a relaxed fit
Dropped shoulder seam
Mid-weight, non-stretchy denim
Model is 175cm/ 5'9"" and is wearing a FR 36
Model measurements:
Bust: 81cm/ 32""
Waist: 65cm/ 26""
Hip: 90cm/ 35""
View size guide","Blue denim 
Snaps and concealed zip fastening through front 
100% cotton; pocket lining: 65% polyester, 35% cotton 
Machine wash",1647597343550468
https://www.net-a-porter.com/en-in/shop/product/versace/clothing/long/embellished-wool-blend-coat/1647597337739921,coats and jackets,Embellished wool-blend coat,,VERSACE,"$5,735/ Approx. ₹479,043",0,"$5,735/ Approx. ₹479,043",Black,"The gold-tone 'Medusa' buttons detailing Versace's coat are inspired by Gianni Versace's childhood fascination with Greek mythology. Tailored from wool-blend, it has peak lapels framed by strong shoulders and a smooth satin lining to ensure effortless layering.","Size & Fit
Fits true to size, take your normal size
Designed for a slim fit
Mid-weight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing an IT 40
Model measurements:
Bust: 80cm/ 31.5""
Waist: 65cm/ 25.5""
Hip: 89cm/ 35""
View size guide","Black wool-blend 
Button fastenings along front 
85% wool, 15% nylon; lining: 100% cupro 
Dry clean",1647597337739921
https://www.net-a-porter.com/en-in/shop/product/blaze-milano/clothing/blazers/silent-velvet-trimmed-wool-blazer/1647597338986266,coats and jackets,Silent velvet-trimmed wool blazer,,BLAZÉ MILANO,"$2,563/ Approx. ₹214,087",0,"$2,563/ Approx. ₹214,087",Black,Blazé Milano's 'Silent' blazer embodies the sophistication and ease of Italian tailoring. It's cut from wool for a longline silhouette and trimmed with plush velvet along the collar and 'Smiley' pockets.,"Size & Fit
Size 00 = XXS, 0 = XS, 1 = S, 2 = M, 3 = L, 4 = XL
Fits true to size, take your normal size
Designed for a slightly loose fit
Internal shoulder pads
Mid-weight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing the designer's size 1
Model measurements:
Bust: 76cm/ 30""
Waist: 64cm/ 25""
Hip: 86cm/ 34""
View size guide","Black wool and velvet 
Button fastenings through front 
100% wool; trim: 100% cotton; lining1: 100% viscose; lining2: 60% acetate, 40% viscose 
Dry clean 
Designer color: Alcanara 
Mother-of-pearl: South Korea",1647597338986266
https://www.net-a-porter.com/en-in/shop/product/khaite/clothing/biker-jackets/laybin-leather-jacket/1647597340048924,coats and jackets,Laybin leather jacket,,KHAITE,"$5,088/ Approx. ₹424,975",0,"$5,088/ Approx. ₹424,975",Black,"Understated and refined, Khaite's 'Laybin' jacket reflects the label's effortlessly cool New York City roots. Tailored from supple black leather, it has lightly padded shoulders and tabs at the hem. The collarless front and full satin lining ensure smooth layering.","Size & Fit
Fits true to size, take your normal size
Tailored for a slightly loose fit
Short in the sleeves
Internal shoulder pads
Supple, non-stretchy leather
Model is 180cm/ 5'11"" and is wearing a US 4
Model measurements:
Bust: 83cm/ 33""
Waist: 65cm/ 25.5""
Hip: 92cm/ 36""
View size guide","Black leather  
Snap fastenings through front  
100% leather (Lamb); lining: 100% cupro  
Specialist clean",1647597340048924
https://www.net-a-porter.com/en-in/shop/product/tolu-coker/clothing/casual-jackets/distressed-checked-denim-jacket/1647597326609173,coats and jackets,Distressed checked denim jacket,,TOLU COKER,"$1,230/ Approx. ₹102,741",0,"$1,230/ Approx. ₹102,741",Gray,"Steady hands at Tolu Coker's London studio are responsible for the finish of this denim jacket. True to the label's reputation for artful design, it's crafted from deadstock denim in two-tone contrasts to achieve the distressed, checkerboard effect. Zoom in to appreciate the artistry behind every inch of needlework.","Size & Fit
Fits true to size, however those who are between sizes should take the smaller size
Designed for an oversized fit, cut to be worn very loose
Mid-weight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing a size XSmall
Model measurements:
Bust: 76cm/ 30""
Waist: 64cm/ 25""
Hip: 86cm/ 34""
View size guide","Black and gray denim 
Concealed snap fastenings through front 
98% cotton, 2% elastane 
Dry clean",1647597326609173
https://www.net-a-porter.com/en-in/shop/product/theory/clothing/knee-length/oaklane-belted-crepe-trench-coat/1647597338708537,coats and jackets,Oaklane belted crepe trench coat,,THEORY,"$905/ Approx. ₹75,560",0,"$905/ Approx. ₹75,560",Black,Theory's refined 'Oaklane' trench coat is made from the label's signature crepe fabric that’s wrinkle-resistant for a constant polished look. It's cut for a slightly loose fit and comes with a self-tying belt for a cinched silhouette. Wear yours with the label's sharp tailoring.,"Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit, use the tie belt to cinch in at the waist
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size XSmall
View size guide","Black crepe  
Slips on  
70% triacetate, 30% polyester; lining: 100% polyester 
Dry clean",1647597338708537
https://www.net-a-porter.com/en-in/shop/product/tom-ford/clothing/blazers/double-breasted-velvet-blazer/1647597337316306,coats and jackets,Double-breasted velvet blazer,,TOM FORD,"$6,540/ Approx. ₹546,253",0,"$6,540/ Approx. ₹546,253",Blue,TOM FORD is a master at meticulous tailoring. This blazer is cut in a double-breasted profile from plush velvet. It has sharp peak lapels and fastens with striking gold-tone buttons.,"Size & Fit
Fits true to size, take your normal size
Tailored for a slim fit
Internal shoulder pads
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing an IT 40
Model measurements:
Bust: 79cm/ 31""
Waist: 61cm/ 24""
Hip: 89cm/ 35""
View size guide","Navy velvet 
Button fastenings through double-breasted front  
100% polyester 
Dry clean",1647597337316306
https://www.net-a-porter.com/en-in/shop/product/the-frankie-shop/clothing/blazers/aiden-twill-blazer/1647597337118509,coats and jackets,Aiden twill blazer,,THE FRANKIE SHOP,"$506/ Approx. ₹42,266",0,"$506/ Approx. ₹42,266",Beige,Loose tailoring has been The Frankie Shop's trademark since it first opened in 2015. This 'Aidan' blazer is made from twill that's woven with a touch of linen and hits about mid-thigh. Layer yours over a simple T-shirt for the most modern take.,"Size & Fit
Fits true to size, however those who are between sizes should take the smaller size
Designed for a loose fit
Internal shoulder pads
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size Small
Model measurements:
Bust: 79cm/ 31""
Waist: 61cm/ 24""
Hip: 89cm/ 35""
View size guide","Beige twill 
Button fastening through front 
72% viscose, 28% linen; lining: 100% viscose 
Dry clean",1647597337118509
https://www.net-a-porter.com/en-in/shop/product/chloe/clothing/blazers/cropped-wool-gabardine-blazer/1647597337633187,coats and jackets,Cropped wool-gabardine blazer,,CHLOÉ,"$4,405/ Approx. ₹367,948",0,"$4,405/ Approx. ₹367,948",Black,"Tailored from wool-gabardine, Chloé's blazer has a cropped profile with structured shoulders and low lapels. It'll add understated polish to a pair of jeans.","Size & Fit
Fits true to size, take your normal size
Tailored for a slim fit
Internal shoulder pads
Cropped length
Mid-weight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing a FR 36
Model measurements:
Bust: 77cm/ 30.5”
Waist: 60cm/ 23.5”
Hip: 89cm/ 35""
View size guide","Navy wool-gabardine 
Button fastening at front 
100% wool; button: 100% horn (Buffalo); lining: 100% silk 
Dry clean",1647597337633187
https://www.net-a-porter.com/en-in/shop/product/frame/clothing/casual-jackets/cropped-cotton-gabardine-jacket/1647597335784803,coats and jackets,Cropped cotton-gabardine jacket,,FRAME,"$711/ Approx. ₹59,390",0,"$711/ Approx. ₹59,390",Beige,"FRAME's jacket is the perfect layer for transitional weather. It’s made from cotton-gabardine in a cropped, trench coat-inspired silhouette with wide lapels and epaulettes. Style yours with flared pants.","Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size Small
Model measurements:
Bust: 80cm/ 31.5""
Waist: 65cm/ 25.5""
Hip: 89cm/ 35""
View size guide","Beige cotton-gabardine 
Button fastenings through front 
100% cotton 
Hand wash",1647597335784803
https://www.net-a-porter.com/en-in/shop/product/the-frankie-shop/clothing/blazers/aiden-twill-blazer/1647597337118487,coats and jackets,Aiden twill blazer,,THE FRANKIE SHOP,"$506/ Approx. ₹42,266",0,"$506/ Approx. ₹42,266",Green,Loose tailoring has been The Frankie Shop's trademark since it first opened in 2015. This 'Aidan' blazer is made from twill that's woven with a touch of linen and hits about mid-thigh. Layer yours over a simple T-shirt for the most modern take.,"Size & Fit
Fits true to size, however those who are between sizes should take the smaller size
Designed for a loose fit
Internal shoulder pads
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size Small
Model measurements:
Bust: 79cm/ 31""
Waist: 61cm/ 24""
Hip: 89cm/ 35""
View size guide","Gray-green twill 
Button fastening through front 
72% viscose, 28% linen; lining: 100% viscose 
Dry clean 
Designer color: Sage",1647597337118487
https://www.net-a-porter.com/en-in/shop/product/brunello-cucinelli/clothing/casual-jackets/double-breasted-padded-shearling-trimmed-shell-jacket/1647597342524767,coats and jackets,Double-breasted padded shearling-trimmed shell jacket,,BRUNELLO CUCINELLI,"$8,256/ Approx. ₹689,621",0,"$8,256/ Approx. ₹689,621",Brown,Brunello Cucinelli's jacket is the kind you'll still be reaching for in years to come. It's made from durable shell contrasted with textured shearling at the lapels and is padded for extra warmth. The double-breasted front adds a smart finish.,"Size & Fit
Fits true to size, take your normal size
Designed for a relaxed fit
Padded, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing an IT 40
Model measurements:
Bust: 80cm/ 31.5""
Waist: 65cm/ 25.5""
Hip: 89cm/ 35""
View size guide","Army-green shell, cream shearling 
Button fastenings through double-breasted front 
55% polyester, 45% cotton; padding: 100% polyamide 
Dry clean",1647597342524767
